bank_id,name,state,district,city,latitude,longitude,category
36114,GGH SANGAREDDY BLOODCENTER,Telangana,Sangareddy,Sangareddy,17.395304,78.39738,Government
36113,Government Blood Centre GGH Gadwal,Telangana,Jogulamba Gadwal,Gadwal,17.423355,78.452138,Government
283599,Msn Blood Centre,Telangana,Medchal Malkajgiri,UPPAL,17.41861,78.439311,Charitable
29036,Blood Center Government General Hospital Mahabubnagar,Telangana,Mahbubnagar,Mahaboobnagar,16.233055,77.772913,Government
280641,Dr Patnam Mahender Reddy Blood Centre,Telangana,Rangareddy,Chevella,17.399217,78.350438,Private
284321,Gadwal Blood Centre,Telangana,Jogulamba Gadwal,Gadwal,17.406966,78.44811,Private
284200,Srujana Telangana Thalassemia Society Blood Center,Telangana,Medchal Malkajgiri,Hyderabad,17.43201,78.403061,Private
29031,Genetic Products Charitable Association Blood Centre,Telangana,Hyderabad,Panjagutta,0.0,0.0,Charitable
29151,Yashoda Healthcare Services Limited Blood Center,Telangana,Hyderabad,Hyderabad,17.392587,78.479728,Private
29150,Yashoda Hospitals Blood Centre,Telangana,Hyderabad,Secunderabad,17.41567,78.439477,Private
283591,Cmr Institute Of Medical Sciences And Hospital,Telangana,Medchal Malkajgiri,Hyderabad,18.45324,79.165083,Private
29008,"Apollo Reach Hospitals, Blood Centre",Telangana,Karimnagar,Karimnagar,18.454907,79.13294,Private
29007,Apollo Hospitals,Telangana,Hyderabad,Secunderabad,18.454907,79.13294,Private
29002,Aditya Blood Centre,Telangana,Hyderabad,Hyderabad,17.390308,78.481143,Charitable
36109,"Blood CENTRE, GOVERNMENT GENERAL HOSPITAL JAGTIAL",Telangana,Jagtial,Jagtial,17.416747,78.490942,Government
29122,Singareni Collieries Company Limited,Telangana,Jayashankar Bhupalpally,Bhupalpally,18.400965,79.852782,Government
36108,"GOVERNMENT MATERNITY HOSPITAL, SULTHAN BAZAR,HYDERABAD",Telangana,Hyderabad,Hyderabad,17.385808,78.48723,Government
280636,M/S.Kims Hospital Blood Centre,Telangana,Rangareddy,Rangareddy,17.376888,78.396311,Charitable
29001,Aarohi Blood Centre,Telangana,Hyderabad,Hyderabad,17.411615,78.449834,Charitable
282813,Nsv Blood Centre Siddipet,Telangana,Siddipet,Siddipet,18.699548,78.071609,Charitable
36107,Mehdi Nawaz Jung Institute of Oncology & Regional Cancer Center,Telangana,Hyderabad,Hyderabad,17.398812,78.462087,Government
29120,"Shadan Institute Of Medical Sciences, Teaching Hospital And Research Centre Blood Centre",Telangana,Rangareddy,Hyderabad,0.0,0.0,Private
36106,NILOUFER HOSPITAL FOR WOMEN AND CHILDREN,Telangana,Hyderabad,Nampally,17.424453,78.403184,Government
280634,M/S.Virinchi Healthcare Private Limited,Telangana,Hyderabad,Hyderabad,17.418372,78.446741,Private
29006,Apollo Hospitals Enterprises Limited,Telangana,Hyderabad,Hyderabad,17.39928,78.479256,Private
36105,"GANDHI HOSPITAL BLOOD CENTRE, Musheerabad Secunderabad",Telangana,Hyderabad,Secunderabad,17.407076,78.439099,Government
280631,Palamooru Blood Centre,Telangana,Mahbubnagar,Mahabubnagar,16.245319,77.822556,Charitable
29005,Apollo Drdo Hospital Blood Centre,Telangana,Hyderabad,Hyderabad,17.415057,78.416515,Private
280632,Pranaam Blood Centre,Telangana,Rangareddy,Serilingampalle (M),17.516138,78.447736,Private
36104,"BLOOD BANK, OSMANIA GENERAL HOSPITAL",Telangana,Hyderabad,Afjalgunj,17.372522,78.473807,Government
36103,"Central Blood Bank , Institute of Preventive Medicine",Telangana,Hyderabad,Narayanguda,17.393915,78.490331,Government
29125,Sri Balaji Blood Centre,Telangana,Hyderabad,Hyderabad,17.396278,78.447226,Charitable
283589,Orugallu Voluntary Blood Centre,Telangana,Warangal,Hanamkonda,18.009581,79.539591,Charitable
283588,Aayush Blood Centre,Telangana,Medchal Malkajgiri,Hyderabad,17.421897,78.453295,Charitable
29124,South Central Railway Hospital,Telangana,Hyderabad,Secunderabad,0.0,0.0,Government
29003,Adrm Hospital Blood Centre,Telangana,Medchal Malkajgiri,Ramanthapur,17.410123,78.490047,Private
36102,Rajiv Gandhi Institute of Medical Sciences Blood Bank,Telangana,Adilabad,Adilabad,19.664144,78.524732,Government
284311,Mithra Blood Centre( A Unit Of Jeevanajyothi Seva Sangam),Telangana,Siddipet,Siddipet,18.665925,78.101848,Charitable
283583,Radnya Blood Centre,Telangana,Medchal Malkajgiri,Medchal Malkajgiri,17.482526,78.431457,Charitable
29019,Care Hospital Blood Centre (A Unit Of Quality Care India Limied),Telangana,Hyderabad,Hyderabad,0.0,0.0,Private
29018,Bhel General Hospital Blood Centre,Telangana,Sangareddy,RC Puram,17.445384,78.434951,Private
280629,M/S.Shri P.V.Narasimha Rao Memorial Charitable Trust Blood Centre,Telangana,Siddipet,Gajwel,18.674236,78.10156,Charitable
280627,Aditya Hospital Blood Centre,Telangana,Medchal Malkajgiri,Uppal,17.390308,78.481143,Private
29134,Svs Medical College Hospital Blood Centre (Svs Educational Society),Telangana,Mahbubnagar,Mahaboobnagar,16.25331,77.778555,Private
29012,Asian Institute Of Gastroenterology Private Limited Blood Centre,Telangana,Rangareddy,Serilingampally Mandal,0.0,0.0,Private
29131,St. Therasas Hospital Blood Centre,Telangana,Hyderabad,Sanathnagar,17.451375,78.436556,Charitable
280620,Aimsr Medical College,Telangana,Hyderabad,Hyderabad,17.374863,78.482718,Private
283338,Arogya Voluntary Blood Centre,Telangana,Karimnagar,Karimnagar,18.42163,79.098345,Charitable
29017,Bhaskar Medical College And General Hospital Blood Centre,Telangana,Rangareddy,RR,0.0,0.0,Private
280621,Apollo Hospitals Enterprise Ltd,Telangana,Hyderabad,HYDERABAD,17.39928,78.479256,Private
29016,Basavatarakam Indo American Cancer Institute And Research Centre Blood Centre,Telangana,Hyderabad,Banjara Hills,0.0,0.0,Charitable
29015,Ayaan Institute Of Medical Sciences Hospital Blood Centre,Telangana,Rangareddy,Moinabad,0.0,0.0,Private
283335,Jeevandhara Voluntary Blood Centre,Telangana,Kumaram Bheem Asifabad,Kagaznagar,17.395769,78.471632,Charitable
29135,Thalassemia And Sickle Cell Society Uppala Venkaiah Memorial Blood Centre,Telangana,Rangareddy,Rajendranagar,17.368886,78.480146,Charitable
284543,Raksha Blood Centre,Telangana,Nalgonda,Nalgonda,17.381461,78.480605,Charitable
283330,Govt Area Hospital Blood Centre Bhainsa,Telangana,Nirmal,Bhainsa,18.480469,79.104979,Government
29130,St. Ann Hospital Blood Centre,Telangana,Warangal,Warangal,17.981693,79.52627,Private
284381,Mother Theresa Voluntary Blood Centre,Telangana,Karimnagar,Karimnagar,18.4892,79.10728,Charitable
29106,Deccans Blood Centre,Telangana,Hyderabad,Ameerpet,17.390558,78.414125,Private
284816,Vkr Trust Blood Center,Telangana,Medchal Malkajgiri,Hyderabad,17.379952,78.425813,Charitable
283846,Aarushi Blood Centre,Telangana,Nagarkurnool,4th Floor,17.411615,78.449834,Charitable
29105,Aster Prime Hospital Blood Center,Telangana,Hyderabad,Hyderabad,0.0,0.0,Private
282996,Government Community Health Centre Blood Centre Narasampet,Telangana,Warangal,Narasampet,17.968485,79.509973,Government
284139,Government Maternity Hospital Blood Centre,Telangana,Hanumakonda,Hanumakonda,17.385808,78.48723,Government
282995,"District Hospital Bodhan,Nizamabad",Telangana,Nizamabad,Bodhan,18.515828,78.228445,Government
283842,Shree Pv Narsimha Rao Memorial Charibatal Trust Blood Centre,Telangana,Hyderabad,Hyderabad,17.379588,78.444828,Charitable
282993,Blood Center Chc Eturnagram,Telangana,Mulugu,Eturnagram,17.356655,78.465182,Government
282991,Blood Centre District Hospital Utnoor,Telangana,Adilabad,Adilabad,19.662652,78.475545,Government
283164,Aarogya Voluntary Blood Centre,Telangana,Medchal Malkajgiri,Dr A S RAO NAGAR,17.399632,78.443508,Charitable
29117,Sarala Voluntary Blood Centre,Telangana,Bhadradri Kothagudem,Kothaguram,17.556004,80.614396,Charitable
280327,BLOOD CENTRE GOVERNMENT GENERAL HOSPITAL KAMAREDDY,Telangana,Kamareddy,Kamareddy,17.44173,78.474903,Government
280328,Govt.Maternity Hospital Blood Centre Petlaburz,Telangana,Hyderabad,Hyderabad,17.385808,78.48723,Government
280688,TVVP BLOOD CENTRE,Telangana,Nizamabad,ARMOOR,18.501374,78.225036,Government
29116,Sanjeevini Blood Centre,Telangana,Hyderabad,Hyderabad,17.405787,78.499215,Private
280323,District Nirmal Ggh Hospital Blood Bank,Telangana,Nirmal,Nirmal,18.46194,79.134316,Government
280324,BLOOD CENTRE GOVT GENERAL HOSPITAL VIKARABAD,Telangana,Vikarabad,Vikarabad,18.4312,79.127051,Government
284006,Kamineni Health Services Pvt.Ltd Blood Center,Telangana,Hyderabad,Hyderabad,17.392587,78.479728,Private
29113,S.B.Voluntary Blood Centre,Telangana,Nizamabad,Nizamabad,18.673955,78.102653,Private
283159,Life Care Blood Centre,Telangana,Rangareddy,Lingojiguada,18.443293,79.12973,Charitable
280318,District Kothagudam Ggh Hospital Blood Bank,Telangana,Bhadradri Kothagudem,Kothagudem,18.197855,80.04844,Government
285301,M/S Siva Multy Speciality Hospital,Telangana,Khammam,khammam,17.2508,80.144151,Private
285303,Blood Centre Sccl Main Hospital,Telangana,Bhadradri Kothagudem,KOTHAGUDEM,18.18743,80.036868,Government
282605,GGH MABD Blood Centre,Telangana,Mahabubabad,Mahabubabad,17.381783,78.443226,Government
280788,District Yadadri Ggh Hospital Blood Bank,Telangana,Yadadri Bhuvanagiri,Bhongir,17.392557,78.447838,Government
280785,"District Hospital, Kingkoti",Telangana,Hyderabad,Hyderabad,17.43698,78.445536,Government
284107,Tarnaka Blood Centre,Telangana,Hyderabad,Secunderabad,17.342211,78.409175,Charitable
284348,Sri Dhanvantari Blood Centre,Telangana,Nirmal,NIRMAL,18.423978,79.151864,Charitable
284347,Shadnagar Blood Center,Telangana,Rangareddy,Shadnagar,17.368189,78.390202,Charitable
283136,Government District Hospital Blood Centre Kondapur,Telangana,Rangareddy,Kondapur,18.438555,79.128841,Government
280660,Rainbow Hospital Blood Centre,Telangana,Hyderabad,Hyderabad,17.445399,78.444655,Private
280661,Government District Hospital Blood Centre Tandur,Telangana,Vikarabad,Tandur,18.438555,79.128841,Government
284343,M/S Star Hospitals Blood Centre,Telangana,Rangareddy,HYDERABAD,17.41567,78.439477,Private
284341,M/S. Jeevan Raksha Blood Center,Telangana,Rangareddy,SHAMSHABAD,17.33741,78.415353,Charitable
283529,Lovely Voluntary Blood Bank,Telangana,Khammam,Sathupalli,17.282615,80.135624,Charitable
283525,Telangana Voluntary Blood Centre,Telangana,Warangal,satyam diabetic hospital,18.01446,79.547778,Charitable
283524,Srividya Blood Center,Telangana,Rangareddy,S,17.413369,78.342107,Private
283522,Suraksha Voluntary Blood Centre,Telangana,Warangal,Hanumakonda,17.381461,78.480605,Charitable
283643,Life Voluntary Blood Centre,Telangana,Sangareddy,Sangareddy,17.492862,78.39781,Charitable
283763,Sree Balaji Blood Centre,Telangana,Sangareddy,Sangareddy,17.428228,78.365836,Charitable
283521,Kaveri Voluntary Blood Centre,Telangana,Nirmal,Nirmal,18.419525,79.138592,Charitable
282792,Care Hospital Blood Centre,Telangana,Hyderabad,Hyderabad,17.412542,78.450258,Private
285282,Star Hospitals Blood Centre Hyderabad,Telangana,Hyderabad,Hyderabad,17.41567,78.439477,Private
283519,Abhaya Blood Centre,Telangana,Rangareddy,L B Nagar,17.383316,78.417738,Charitable
283518,Surya Blood Centre,Telangana,Hyderabad,Hyderabad,17.451748,78.476511,Charitable
284728,M/S Sindhu Hospitals Blood Center (Sai Sindhu Foundation),Telangana,Rangareddy,Hyderabad,17.387603,78.386886,Charitable
284960,Narayanpet Blood Centre A Unit Of Thalassemia Support Society,Telangana,Narayanpet,Narayanpet,17.374188,78.483461,Private
285295,Premier Voluntary Blood Centre,Telangana,Hyderabad,Hyderabad,17.391657,78.427008,Private
285297,Vivekananda Blood Centre,Telangana,Hyderabad,Hyderabad,17.372332,78.500163,Private
285179,Bhadradri Blood Centre,Telangana,Bhadradri Kothagudem,BHADRACHALAM,18.299345,80.061042,Charitable
284838,Save Life Blood Centre A Unit Of New Life To Save Lives Society,Telangana,Hyderabad,Hyderabad,17.423396,78.443757,Charitable
29089,Mnr Medical College And Hospital Blood Centre,Telangana,Sangareddy,Sangareddy,17.474091,78.418333,Private
283747,Nhm Dh-Peddapalli,Telangana,Peddapalli,PEDDAPALLI,19.047995,79.472183,Government
29087,"Military Hospital Blood Centre, Trimulghery",Telangana,Hyderabad,Secunderabad,0.0,0.0,Government
282655,Government general hospital Nagarkunool,Telangana,Nagarkurnool,Nagarkurnool,17.424658,78.423294,Government
280598,Medicover Hospital Blood Centre,Telangana,Rangareddy,Madhapur,17.374282,78.373658,Private
280599,Jeevandhara Voluntary Blood Centre,Telangana,Karimnagar,Karimnagar,18.491845,79.108753,Charitable
282653,Omni Hospital Blood Centre,Telangana,Medchal Malkajgiri,Hyderabad,17.407944,78.435216,Private
284039,Sri Anjaniputhra Blood Centre,Telangana,Medchal Malkajgiri,Medchal malkajgiri,17.389004,78.475832,Private
280597,Neha Shine Hospital Blood Centre,Telangana,Mahbubnagar,Mettu Gadda,16.202377,77.815322,Private
29082,Mahavir Institute Of Medical Sciences,Telangana,Rangareddy,Vikarabad,17.36107,78.549759,Charitable
280594,Jeevan Voluntary Blood Centre,Telangana,Warangal,HANAMKONDA,17.926243,79.580728,Charitable
29081,Mahavir Hospital And Research Centre Blood Centre,Telangana,Hyderabad,Hyderabad,0.0,0.0,Private
280595,Bbr Multi Speciality Hospital Blood Centre,Telangana,Medchal Malkajgiri,Hyderabad,17.464246,78.457112,Private
280592,Rvm Trust Hospital Blood Centre,Telangana,Siddipet,Mulugu,18.705806,78.119522,Charitable
280593,Prathima Institute Of Medical Sciences Blood Centre,Telangana,Karimnagar,Nagunur,18.498565,79.151148,Private
29084,Mamata Academy Of Medical Sciences,Telangana,Medchal Malkajgiri,Hyderabad,0.0,0.0,Charitable
29083,Maheshwara Medical College And Maheshwara Hospital (Alleti Shrunitha Educational Society),Telangana,Sangareddy,Medak,17.429237,78.356233,Private
284827,Thalassemia Rakshita Voluntary Blood Centre,Telangana,Hyderabad,Hyderabad,17.410784,78.443291,Charitable
280589,Ozone Institute Of Medical Sciences Hospital Blood Centre,Telangana,Hyderabad,L B Nagar,17.36107,78.549759,Private
29099,Owasi Hospital And Research Centre Blood Centre,Telangana,Hyderabad,Hyderabad,17.34132,78.506714,Private
282647,Health Care Hospital Blood Centre,Telangana,Rangareddy,L B Nagar,17.369693,78.386178,Private
280587,Sai Prasad Orthopedic Hospital Blood Centre,Telangana,Suryapet,Suryapet,17.135315,79.633367,Private
280588,Dr. Ronald Ross Health Society Blood Centre,Telangana,Medchal Malkajgiri,Hyderabad,17.415851,78.455783,Private
284029,Chandanagar New Life Blood Centre,Telangana,Rangareddy,Sherilingampally Mandal,17.407425,78.356813,Private
29093,Nelavelly Blood Centre (A Unit Of Nelavelly Laxma Rao Social Service Charitable Trust),Telangana,Jagtial,jagtial,17.401051,78.438284,Private
284268,Jeevandhara Voluntary Blood Centre,Telangana,Nizamabad,Nizamabad,18.442159,78.180276,Charitable
29090,Mother Vol,Telangana,Warangal,Warangal,18.000637,79.585628,Charitable
282880,Pace Hospitals Blood Centre,Telangana,Hyderabad,Madhapur,17.41567,78.439477,Private
29097,Ntr Memorial Trust Blood Centre,Telangana,Hyderabad,Hyderabad,17.399895,78.41837,Charitable
284264,Jeevandhaan Voluntary Blood Centre,Telangana,Nirmal,Bhainsa,18.458099,79.159468,Charitable
284021,Rajanna Sircilla Blood Centre,Telangana,Rajanna Sircilla,Sircilla,17.351024,78.412928,Private
285235,SR BLOOD CENTRE ( A UNIT OF JEEVANA JYOTHI SEVA SANGAM ),Telangana,Jangaon,JANGAON,17.412078,78.496697,Charitable
285114,Virchow Foundation Blood Centre,Telangana,Hyderabad,Secundrabad,17.410457,78.435854,Charitable
285239,SRI SAHASRA BLOOD CENTRE,Telangana,Medchal Malkajgiri,Hyderabad,17.415337,78.439878,Charitable
280617,Sri Vijaya Hospital Blood Centre,Telangana,Hyderabad,HYDERABAD,17.384383,78.475875,Charitable
280618,M/S Prathima Sai Blood Centre,Telangana,Hyderabad,Hyderabad,17.414489,78.409487,Private
280615,M/S Doctors Voluntary Blood Centre,Telangana,Khammam,KHAMMAM,17.220566,80.139673,Charitable
280616,Mythri Blood Centre,Telangana,Karimnagar,Karimnagar,18.495613,79.134425,Charitable
29068,Jyothi Hospital Blood Centre,Telangana,Nalgonda,Nalgonda,0.0,0.0,Private
280614,Sri Sai Balaji Health Care India Pvt Ltd.,Telangana,Hyderabad,Hyderabad,17.377657,78.485528,Private
280611,Sri Tirumala Hospital Blood Centre,Telangana,Suryapet,Suryapet,17.132473,79.656421,Private
280612,M/S Gleneagles Aware Hospital Blood Centre,Telangana,Rangareddy,Rangareddy,0.0,0.0,Private
29065,Janani Cancer and Thalessemia voluntary Blood Centre Voluntary Blood Centre Lakdipool,Telangana,Hyderabad,Hyderabad,17.406743,78.480271,Charitable
283328,District Ramagundam Ggh Hospital Blood Bank,Telangana,Peddapalli,GODAVARIKHANI RAMAGUNDAM,19.021174,79.541338,Government
283206,River Blood Centre,Telangana,Nalgonda,Nalgonda,8.668159,39.254378,Private
283327,Chc Community Health Centre Blood Centre Shadnagar,Telangana,Rangareddy,Shadnagar,17.371292,78.398575,Government
283326,Govt Community Health Centre Parkal,Telangana,Warangal,PARKAL,17.986118,79.466097,Government
280610,Mediciti Institute Of Medical Sciences Blood Centre,Telangana,Medchal Malkajgiri,Medchal Mandal,0.0,0.0,Private
283325,"Govt. Blood Centre Area Hospital, Banswada",Telangana,Kamareddy,BANSWADA,17.433071,78.473739,Government
29069,"Kakatiya Voluntary Blood Centre, (A Unit Of Life Care Medical And Educational Society)",Telangana,Hanumakonda,Hanamkonda,18.003153,79.579693,Charitable
284896,Prathima Cancer Institute Blood Centre,Telangana,Warangal,Warangal,17.989685,79.524053,Private
283443,Nandi Blood Centre,Telangana,Medchal Malkajgiri,Medchal Malkajgiri,17.42323,78.504138,Private
283201,Prasad Hospital Blood Centre,Telangana,Medchal Malkajgiri,secunderabad,17.464401,78.451199,Private
284531,Medicare Blood Centre,Telangana,Warangal,warangal,18.02384,79.514319,Private
283440,Radnya Blood Centre,Telangana,Jagtial,Jagtial,17.393938,78.434862,Charitable
283560,Rudhira Blood Centre,Telangana,Hyderabad,Secunderabad,17.406011,78.478212,Charitable
29063,Government General Hospital Blood Centre Jangaon,Telangana,Jangaon,Jangaon,17.389497,78.484937,Government
285124,Aarogya Blood Centre,Telangana,Mahbubnagar,MAHBUBNAGAR,16.244183,77.81061,Charitable
36156,ADITYA MADEENAGUDA BLOOD CENTRE,Telangana,Hyderabad,Hyderabad,17.405211,78.454172,Charitable
285249,Sree Nidhi Voluntary Blood Centre,Telangana,Hyderabad,Secunderabad,17.390867,78.454072,Charitable
36155,Blood Center KIMS Hospitals Gachibowli,Telangana,Rangareddy,Hyderabad,17.390008,78.400976,Private
285008,Rudra Blood Centre,Telangana,Nalgonda,Miryalaguda,17.406011,78.478212,Charitable
36154,KIMS SUNSHINE HOSPITALS. A UNIT OF SARVEJANA HEALTH CARE PVT LTD,Telangana,Hyderabad,Hyderabad,17.360946,78.420177,Private
280609,M/S Aparna Hospital Blood Centre,Telangana,Nalgonda,Nalgonda,8.706491,39.23834,Private
36153,Aayushmaan Blood Centre (A Unit of Aayushmaan Society),Telangana,Siddipet,Gajwel,18.671046,78.15311,Charitable
280606,Mallareddy Medical College And Mallareddy General Hospital Blood Centre,Telangana,Medchal Malkajgiri,Quthbullapur,17.545201,78.432739,Private
36152,"BLOOD CENTRE GOVERNMENT GENERAL HOSPITAL, MALKAJGIRI",Telangana,Medchal Malkajgiri,MALKAJGIRI,17.419939,78.442922,Government
280607,Ayush Blood Centre,Telangana,Karimnagar,Karimnagar,18.435978,79.136685,Charitable
36151,M/s SEVA BHARATHI DR HEDGEWAR BLOOD CENTRE (A UNIT OF SEVA BHARATHI),Telangana,Hyderabad,Hyderabad,17.437121,78.449443,Charitable
36150,CARES BLOOD CENTRE Khammam,Telangana,Khammam,Khammam,17.234698,80.163038,Charitable
280604,Mancherial Voluntary Blood Centre,Telangana,Mancherial,Mancherial,17.961847,78.719263,Charitable
280605,Slms Hospital Blood Centre,Telangana,Rangareddy,Nogole X roads,17.376463,78.557369,Private
280602,Janani Voluntary Blood Centre,Telangana,Mancherial,Mancherial,17.491139,78.398166,Charitable
280603,New Life Blood Centre Wanaparthy,Telangana,Wanaparthy,WANAPARTHY,16.34404,78.060072,Private
29077,"Lions Club Of Hyderabad (East), Bhanji Kheraj Blood Centre",Telangana,Hyderabad,HYDERABAD,17.520718,78.440959,Charitable
280600,Mgr Voluntary Blood Centre,Telangana,Karimnagar,Karimnagar,18.464155,79.149966,Charitable
280722,Aayush Blood Centre,Telangana,Nizamabad,Khaleelwadi,18.515289,78.243762,Private
280601,CARE Hospital Blood Centre,Telangana,Rangareddy,Hyderabad,17.412542,78.450258,Private
284889,Suryapet Blood Center,Telangana,Nalgonda,Suryapet,8.6919,39.241333,Private
36159,RAINBOW VOLUNTARY BLOOD CENTRE,Telangana,Kamareddy,KAMAREDDY,17.392449,78.485567,Charitable
282587,Sangam Blood Centre,Telangana,Rangareddy,Hyderabad,17.356088,78.364326,Charitable
284887,Ms Janani Voluntary Blood Centre Kompally,Telangana,Medchal Malkajgiri,Kompally,17.415457,78.445837,Charitable
36158,Rudhira Voluntary Blood centre,Telangana,Hyderabad,Hyderabad,17.406011,78.478212,Charitable
284886,Indur Blood Centre,Telangana,Nizamabad,Nizamabad,18.520061,78.250242,Charitable
283555,Aayush Blood Centre,Telangana,Vikarabad,Rangareddy city,18.410532,79.116312,Charitable
36157,Yadadri Thalassemia Blood Centre,Telangana,Yadadri Bhuvanagiri,Bhongir,17.376104,78.44158,Charitable
284885,Life Blood Centre,Telangana,Rangareddy,Hyderabad,17.492862,78.39781,Charitable
283554,Pride Voluntary Blood Center,Telangana,Rangareddy,Shamshabad,0.0,0.0,Charitable
283552,Navajeevan Blood Center,Telangana,Rangareddy,HYDERABAD,17.448966,78.35992,Charitable
283550,Kamineni Hospitals Blood Center,Telangana,Hyderabad,Hyderabad,17.41567,78.439477,Private
29074,Krishna Institute Of Medical Sciences,Telangana,Hyderabad,Secunderabad,17.437572,78.482096,Private
29072,Kamineni Institute Of Medical Sciences Hospital,Telangana,Nalgonda,Nalgonda,0.0,0.0,Private
36145,Govt Blood Centre Medak,Telangana,Medak,Medak,17.381005,78.43412,Government
36144,Mallareddy Narayana Multispeciality Hospital Blood Centre,Telangana,Medchal Malkajgiri,Hyderabad,17.405547,78.437171,Private
36142,Helping Hands Blood Centre,Telangana,Rangareddy,Hyderabad,17.394095,78.408034,Private
36141,Indian Red Cross Society Blood Centre Hanumakonda,Telangana,Hanumakonda,Hanamkonda,18.87247,79.444699,Trust
36140,Government Blood Centre GGH Hospital Asifabad,Telangana,Kumaram Bheem Asifabad,Asifabad,17.408312,78.425138,Government
29046,District Suryapet Ggh Hospital Blood Bank,Telangana,Suryapet,Suryapet,17.132205,79.600112,Government
284518,Spandana Blood Centre,Telangana,Karimnagar,Jammikunta,18.470978,79.125956,Charitable
283429,Community Health Center Blood Bank Ghatkesar,Telangana,Medchal Malkajgiri,Ghatkesar,17.458503,78.425839,Government
283549,Rbm Blood Centre,Telangana,Medchal Malkajgiri,BODUPPAL,17.414138,78.48297,Private
283548,Nigl Blood Centre,Telangana,Hyderabad,Hyderabad,17.424247,78.453662,Private
36149,MAHADEVA VOLUNTARY BLOOD CENTRE,Telangana,Warangal,Hanumakonda,17.993933,79.517632,Charitable
283547,Relief Hospitals Blood Centre,Telangana,Warangal,WARANGAL (URBAN),17.41567,78.439477,Private
36148,IMA Telangana State Mrs.Shachi D Bhanushali Blood Centre,Telangana,Hyderabad,Koti,17.433108,78.453663,Charitable
283546,Kbs Kamareddy Blood Centre,Telangana,Kamareddy,Kamareddy,17.420716,78.464518,Charitable
36147,Blood Centre Military Hospital Golconda,Telangana,Hyderabad,Hyderabad,0.0,0.0,Private
283545,Olive Hospital Blood Centre,Telangana,Hyderabad,Hyderabad,17.455316,78.453063,Private
283787,Princess Esra Hospital Blood Centre,Telangana,Hyderabad,Hyderabad,17.356461,78.474211,Private
283544,Praja Blood Centre,Telangana,Karimnagar,Karimnagar,18.457652,79.125813,Charitable
283423,GGH Mulugu Blood Centre,Telangana,Mulugu,Mulugu,17.424099,78.528283,Government
36146,RAJA RAJESHWARI HOSPITAL BLOOD CENTRE SANGAREDDY,Telangana,Sangareddy,hyderabad,17.432622,78.355907,Private
283543,Armoor Voluntary Blood Centre,Telangana,Nizamabad,Nizamabad,18.475353,78.203047,Private
283542,Aayushmaan Blood Centre,Telangana,Medak,Medak,17.403438,78.391289,Private
29042,Health Agriculture Rural Development Society Blood Centre,Telangana,Hyderabad,Hyderabad,17.396159,78.463155,Private
284199,Mithra Blood Centre,Telangana,Hyderabad,Hyderabad,17.399563,78.43059,Charitable
284197,Life Care Blood Centre,Telangana,Nirmal,Nirmal,18.443293,79.12973,Charitable
284196,Sanjeevani Blood Centre,Telangana,Hanumakonda,Hanumakonda,17.405787,78.499215,Charitable
285142,Neelima Hospital Blood Centre Sponsored By Gayathri Educational And Cultural Trust,Telangana,Medchal Malkajgiri,Ghatkesar,17.434808,78.437438,Private
284195,Life Care Blood Centre,Telangana,Karimnagar,Karimnagar,18.443293,79.12973,Charitable
284192,Yashoda Hospital Blood Centre,Telangana,Rangareddy,Hyderabad,17.397187,78.352943,Private
284191,Tx Hospitals Blood Centre (A Unit O Ftx Hospitals Pvt Ltd),Telangana,Hyderabad,Hyderabad,17.372829,78.461914,Private
284190,Omega Hospital Blood Centre,Telangana,Rangareddy,Sherlingampally(Gachibowli),17.39561,78.366912,Private
36134,"Indian Red Cross Society District Branch, Mahabubnagar",Telangana,Mahbubnagar,Mahaboobnagar,16.233659,77.808136,Trust
36133,BLOOD CENTRE GOVT GENERAL HOSPITAL NRPT,Telangana,Narayanpet,Narayanpet,17.401329,78.489271,Government
36132,district hospital wanaparthy,Telangana,Wanaparthy,WANAPARTHY,16.362312,78.062182,Government
36130,SINGARENI COLLIERIES CO. LTD. AREA HOSPITAL,Telangana,Peddapalli,Godavari khani,19.063129,79.487441,Private
280705,New Suchitra Blood Centre,Telangana,Medchal Malkajgiri,Hyderabad,17.384709,78.44201,Private
280701,Mamata General Hospital Blood Centre,Telangana,Khammam,Khammam,0.0,0.0,Private
283539,Siri Voluntary Blood Centre,Telangana,Bhadradri Kothagudem,KOTHAGUDEM,18.256468,80.028479,Private
284869,Amor Janani Blood Centre,Telangana,Medchal Malkajgiri,Hyderabad,17.491139,78.398166,Charitable
283538,Vidura Voluntary Blood Centre,Telangana,Khammam,Khammam,17.242489,80.124537,Private
283537,Kalavathi Voluntary Blood Centre,Telangana,Adilabad,Adilabad,19.60386,78.542262,Private
36139,Red Cross Blood Centre Of Indian Red Cross Society,Telangana,Hyderabad,Hyderabad,17.405048,78.508731,Trust
282688,Nova Care Blood Centre,Telangana,Khammam,Khammam,17.292745,80.120377,Charitable
284866,Vikarabad Blood Centre,Telangana,Vikarabad,Hyderabad,18.440404,79.167467,Charitable
283535,Akshaya Blood Centre,Telangana,Medchal Malkajgiri,Hyderabad,17.429713,78.425063,Charitable
36137,Indian Red Cross Society Blood Bank Bhadrachalam,Telangana,Bhadradri Kothagudem,Bhadrachalam,18.87247,79.444699,Trust
283534,Aaraadhya Blood Centre,Telangana,Medchal Malkajgiri,Hyderabad,17.396416,78.425594,Private
