bank_id,state,district,facility_tier,district_bank_count,state_bank_count,capacity_proxy,dengue_monsoon_multiplier,facility_demand_multiplier,discard_target,regional_calibration_source
280592,Telangana,Siddipet,urban_referral,7,290,5.878,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
280593,Telangana,Karimnagar,district_center,14,290,3.628,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
29084,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
29083,Telangana,Sangareddy,district_center,8,290,3.117,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
284827,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
280589,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
29099,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
282647,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
280587,Telangana,Suryapet,peripheral_center,3,290,2.066,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
280588,Telangana,Medchal Malkajgiri,urban_referral,32,290,7.429,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
284029,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
29093,Telangana,Jagtial,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
284268,Telangana,Nizamabad,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
29090,Telangana,Warangal,district_center,13,290,3.559,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
282880,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
29097,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
284264,Telangana,Nirmal,district_center,6,290,2.866,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
284021,Telangana,Rajanna Sircilla,urban_referral,2,290,4.205,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
285235,Telangana,Jangaon,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
285114,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
285239,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
280617,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
280618,Telangana,Hyderabad,metro_tertiary_hub,79,290,6.495,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
280615,Telangana,Khammam,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
280616,Telangana,Karimnagar,district_center,14,290,3.628,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
29068,Telangana,Nalgonda,district_center,7,290,2.999,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
280614,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
280611,Telangana,Suryapet,peripheral_center,3,290,2.066,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
280612,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
29065,Telangana,Hyderabad,metro_tertiary_hub,79,290,9.098,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
283328,Telangana,Peddapalli,urban_referral,4,290,4.156,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
283206,Telangana,Nalgonda,district_center,7,290,2.999,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283327,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
283326,Telangana,Warangal,district_center,13,290,3.559,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
280610,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
283325,Telangana,Kamareddy,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
29069,Telangana,Hanumakonda,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
284896,Telangana,Warangal,district_center,13,290,3.559,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283443,Telangana,Medchal Malkajgiri,metro_tertiary_hub,32,290,9.359,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
283201,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
284531,Telangana,Warangal,district_center,13,290,3.559,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283440,Telangana,Jagtial,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
283560,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
29063,Telangana,Jangaon,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
285124,Telangana,Mahbubnagar,district_center,6,290,2.866,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
36156,Telangana,Hyderabad,metro_tertiary_hub,79,290,7.999,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
285249,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
36155,Telangana,Rangareddy,urban_referral,35,290,7.308,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
285008,Telangana,Nalgonda,district_center,7,290,2.999,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
36154,Telangana,Hyderabad,metro_tertiary_hub,79,290,7.999,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
280609,Telangana,Nalgonda,district_center,7,290,2.999,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
36153,Telangana,Siddipet,district_center,7,290,2.999,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
280606,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
36152,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
280607,Telangana,Karimnagar,district_center,14,290,3.628,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
36151,Telangana,Hyderabad,metro_tertiary_hub,79,290,9.357,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
36150,Telangana,Khammam,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
280604,Telangana,Mancherial,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
280605,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
280602,Telangana,Mancherial,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
280603,Telangana,Wanaparthy,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
29077,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
280600,Telangana,Karimnagar,district_center,14,290,3.628,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
280722,Telangana,Nizamabad,urban_referral,11,290,6.417,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
280601,Telangana,Rangareddy,urban_referral,35,290,6.941,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
284889,Telangana,Nalgonda,district_center,7,290,2.999,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
36159,Telangana,Kamareddy,urban_referral,4,290,4.379,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
282587,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
284887,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
36158,Telangana,Hyderabad,metro_tertiary_hub,79,290,7.881,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
284886,Telangana,Nizamabad,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283555,Telangana,Vikarabad,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
36157,Telangana,Yadadri Bhuvanagiri,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
284885,Telangana,Rangareddy,metro_tertiary_hub,35,290,9.098,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
283554,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
283552,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
283550,Telangana,Hyderabad,metro_tertiary_hub,79,290,8.105,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
29074,Telangana,Hyderabad,metro_tertiary_hub,79,290,9.268,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
29072,Telangana,Nalgonda,district_center,7,290,2.999,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
36145,Telangana,Medak,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
36144,Telangana,Medchal Malkajgiri,urban_referral,32,290,7.49,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
36142,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
36141,Telangana,Hanumakonda,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
36140,Telangana,Kumaram Bheem Asifabad,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
29046,Telangana,Suryapet,peripheral_center,3,290,2.066,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
284518,Telangana,Karimnagar,district_center,14,290,3.628,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283429,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
283549,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
283548,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
36149,Telangana,Warangal,district_center,13,290,3.559,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283547,Telangana,Warangal,district_center,13,290,3.559,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
36148,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
283546,Telangana,Kamareddy,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
36147,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
283545,Telangana,Hyderabad,metro_tertiary_hub,79,290,6.495,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
283787,Telangana,Hyderabad,metro_tertiary_hub,79,290,6.495,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
283544,Telangana,Karimnagar,district_center,14,290,3.628,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283423,Telangana,Mulugu,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
36146,Telangana,Sangareddy,district_center,8,290,3.117,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283543,Telangana,Nizamabad,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283542,Telangana,Medak,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
29042,Telangana,Hyderabad,metro_tertiary_hub,79,290,6.901,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
284199,Telangana,Hyderabad,metro_tertiary_hub,79,290,8.287,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
284197,Telangana,Nirmal,district_center,6,290,2.866,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
284196,Telangana,Hanumakonda,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
285142,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
284195,Telangana,Karimnagar,district_center,14,290,3.628,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
284192,Telangana,Rangareddy,urban_referral,35,290,7.688,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
284191,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
284190,Telangana,Rangareddy,urban_referral,35,290,4.744,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
36134,Telangana,Mahbubnagar,district_center,6,290,2.866,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
36133,Telangana,Narayanpet,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
36132,Telangana,Wanaparthy,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
36130,Telangana,Peddapalli,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
280705,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
280701,Telangana,Khammam,urban_referral,11,290,5.031,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
283539,Telangana,Bhadradri Kothagudem,district_center,7,290,2.999,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
284869,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
283538,Telangana,Khammam,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283537,Telangana,Adilabad,peripheral_center,3,290,2.066,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
36139,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
282688,Telangana,Khammam,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
284866,Telangana,Vikarabad,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
283535,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
36137,Telangana,Bhadradri Kothagudem,district_center,7,290,2.999,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283534,Telangana,Medchal Malkajgiri,urban_referral,32,290,4.657,1.166,1.16,0.166,Telangana statewide platelet discard/utilization study
36136,Telangana,Nizamabad,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
284502,Telangana,Hyderabad,metro_tertiary_hub,79,290,7.748,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
283533,Telangana,Mahabubabad,peripheral_center,2,290,1.779,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
36135,Telangana,Karimnagar,district_center,14,290,3.628,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
283532,Telangana,Mancherial,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
283531,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
283530,Telangana,Khammam,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
284189,Telangana,Nizamabad,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
285270,Telangana,Khammam,district_center,11,290,3.405,1.166,0.92,0.198,Telangana statewide platelet discard/utilization study
284188,Telangana,Peddapalli,peripheral_center,4,290,2.289,1.166,0.68,0.25,Telangana statewide platelet discard/utilization study
284186,Telangana,Hyderabad,metro_tertiary_hub,79,290,5.802,1.166,1.42,0.135,Telangana statewide platelet discard/utilization study
16163,Tripura,West Tripura,peripheral_center,4,14,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
25006,Tripura,North Tripura,peripheral_center,1,14,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
25008,Tripura,West Tripura,peripheral_center,4,14,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
25007,Tripura,Gomati,peripheral_center,1,14,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280624,Tripura,South Tripura,peripheral_center,2,14,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280666,Tripura,Sepahijala,peripheral_center,1,14,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280656,Tripura,Khowai,peripheral_center,2,14,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280675,Tripura,Dhalai,peripheral_center,2,14,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280676,Tripura,Unakoti,peripheral_center,1,14,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280665,Tripura,South Tripura,peripheral_center,2,14,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
25002,Tripura,West Tripura,urban_referral,4,14,4.967,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280663,Tripura,Dhalai,peripheral_center,2,14,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
25001,Tripura,West Tripura,metro_tertiary_hub,4,14,6.901,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283870,Tripura,Khowai,peripheral_center,2,14,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284183,Uttarakhand,Dehradun,metro_tertiary_hub,21,64,7.556,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
285315,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95133,Uttarakhand,Dehradun,urban_referral,21,64,6.649,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95134,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
280815,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280419,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,6.296,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280697,Uttarakhand,Nainital,metro_tertiary_hub,5,64,6.431,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284655,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284533,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285081,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284211,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283163,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,6.478,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285325,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
285326,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
95121,Uttarakhand,Rudraprayag,peripheral_center,1,64,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
26006,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95120,Uttarakhand,Dehradun,metro_tertiary_hub,21,64,8.008,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
26001,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283315,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,5.785,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283314,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,6.478,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284766,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284566,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280760,Uttarakhand,Pauri Garhwal,peripheral_center,4,64,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
285330,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95119,Uttarakhand,Bageshwar,peripheral_center,1,64,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
95114,Uttarakhand,Pauri Garhwal,peripheral_center,4,64,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
95115,Uttarakhand,Nainital,urban_referral,5,64,5.031,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285335,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
26015,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95111,Uttarakhand,Pauri Garhwal,metro_tertiary_hub,4,64,6.693,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
285218,Uttarakhand,Nainital,urban_referral,5,64,5.149,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280718,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95113,Uttarakhand,Tehri Garhwal,peripheral_center,1,64,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
26017,Uttarakhand,Dehradun,urban_referral,21,64,6.89,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280316,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
26010,Uttarakhand,Dehradun,urban_referral,21,64,7.141,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280314,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282613,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284637,Uttarakhand,Almora,peripheral_center,1,64,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280115,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284314,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283301,Uttarakhand,Nainital,district_center,5,64,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283223,Uttarakhand,Haridwar,metro_tertiary_hub,13,64,7.278,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284158,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284232,Uttarakhand,Dehradun,urban_referral,21,64,6.197,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95108,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,5.603,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95109,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
95103,Uttarakhand,Pauri Garhwal,urban_referral,4,64,5.334,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95104,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
95105,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,6.632,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
95106,Uttarakhand,Pithoragarh,peripheral_center,1,64,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280709,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
95101,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
280708,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
95102,Uttarakhand,Nainital,district_center,5,64,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
280549,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280748,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284309,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280422,Uttarakhand,Dehradun,urban_referral,21,64,4.251,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283536,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
26023,Uttarakhand,Udham Singh Nagar,urban_referral,16,64,3.993,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280420,Uttarakhand,Dehradun,metro_tertiary_hub,21,64,9.165,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
26024,Uttarakhand,Dehradun,metro_tertiary_hub,21,64,7.556,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283252,Uttarakhand,Haridwar,district_center,13,64,3.559,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
99137,Uttar Pradesh,Chitrakoot,urban_referral,1,650,3.799,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99136,Uttar Pradesh,Meerut,urban_referral,33,650,4.686,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285317,Uttar Pradesh,Bareilly,urban_referral,17,650,5.437,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99139,Uttar Pradesh,Bareilly,urban_referral,17,650,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
